ltable_id,rtable_id,label,cluster_id_left,cluster_id_right,pair_id
1827,2132,0,1303,202,44752120#4030876
732,2149,0,654,119,35845201#57492067
1212,1306,0,975,879,77400102#59530385
898,812,0,777,722,38131875#83579294
1150,2407,0,936,1526,7189900#60655494
790,798,0,700,712,87542445#72894094
330,2807,0,316,2432,7083119#23958745
2163,2277,0,1447,83,86355040#457467
1040,1345,0,867,1032,46285169#78964436
1896,708,0,1334,635,60960835#86069814
2497,719,0,3,140,37927610#19744218
1492,1319,0,582,1017,47684966#69401250
1140,1768,0,567,1253,31446082#76878130
668,1625,0,600,781,31167747#47983480
2692,109,0,336,106,47206728#12407223
2706,759,0,1029,679,74342620#72164444
2069,300,0,90,101,93611703#11619753
2186,2665,0,227,1614,82122672#27611218
899,2587,0,778,715,36875298#35626804
1879,2836,0,1328,2432,36964185#40970803
2122,585,0,1427,532,55877636#75566537
1266,933,0,1000,806,93261057#67460989
1344,911,0,97,790,85257651#46219568
2459,1920,0,1555,1323,53951521#27087295
2092,622,0,725,565,69083604#55649716
2639,2090,0,1615,1393,84000278#88682962
2866,1043,0,2432,873,50368196#75962303
2786,1152,0,135,323,36761895#50986653
110,1206,0,109,965,10524933#44051779
910,440,0,786,413,22216118#25945492
1146,2542,0,933,545,39074175#28827747
358,353,0,342,334,75724668#98589216
2405,2358,0,1537,221,62757091#18070783
1555,815,0,804,724,35915008#86146945
1395,276,0,1071,264,71713979#22034280
1233,1750,0,457,630,42514477#23918330
2095,123,0,1413,119,54397148#41132356
1823,276,0,751,264,39148335#22034280
2923,542,0,2432,499,21171296#35630214
2136,2838,0,1433,2432,55648532#35179465
2077,2832,0,1403,2429,67556867#41944826
898,102,0,777,101,38131875#18854966
2402,1626,0,1536,1177,34486610#63899223
1375,650,0,69,587,3432365#50926478
1371,815,0,121,724,76134545#86146945
1037,1674,0,865,1201,45376232#84102458
2201,174,0,227,167,70919736#77427895
1163,2356,0,944,1507,45880639#78072487
1053,2237,0,876,226,69206944#31225471
1358,1895,0,1050,730,62627628#33138819
316,1801,0,244,938,30719223#70326774
1752,1302,0,1264,1010,55076986#31291687
1247,1021,0,993,858,65896028#88849665
1322,175,0,1030,168,77016050#38083813
921,776,0,794,694,51362158#52438681
2920,341,0,2432,323,27208290#5628683
975,1801,0,333,938,83592973#70326774
1670,1870,0,1216,269,67358514#32769865
2897,2680,0,2432,1024,21212202#32204159
2846,2393,0,2432,1482,55699670#24284673
227,44,0,218,44,17562112#30869320
270,2807,0,260,2432,29744880#23958745
249,2357,0,101,1508,75684453#32658304
1328,515,0,1034,477,47959304#18960736
1774,1860,0,1275,1017,24809375#84135482
2921,933,0,2432,806,46859990#67460989
2911,734,0,2432,656,41158928#72145468
2896,1141,0,2432,932,58376470#11543754
2649,815,0,116,724,34073752#86146945
577,2094,0,126,6,1444713#59546374
2000,1314,0,1376,902,56379271#37801039
2795,1801,0,329,938,58580596#70326774
1111,934,0,394,431,1253002#69321862
193,2237,0,190,226,7664879#31225471
145,836,0,144,739,98808067#32295090
2018,186,0,1303,178,41343111#69927371
997,458,0,161,428,61009090#88590575
2728,2210,0,1084,1450,33646066#63561929
1403,1473,0,1075,396,67646868#70331081
2546,2734,0,343,1635,64383564#46627365
1214,1008,0,166,512,30865062#68280046
2765,2272,0,779,1476,81356938#62380727
2241,1060,0,1229,885,90167645#50068656
600,2286,0,450,1300,51590645#48678537
989,571,0,290,337,64283426#21670568
1700,911,0,656,790,35405134#46219568
2035,1860,0,1386,1017,66113073#84135482
309,2742,0,297,446,14691276#5660795
2316,1422,0,1115,1072,95934920#48751838
1856,2699,0,431,1023,63662606#18908808
1159,2807,0,941,2432,4356136#23958745
2506,239,0,393,229,57215167#67035709
118,1364,0,117,1041,71406090#63861545
670,1494,0,602,1110,30539466#85573175
1233,911,0,457,790,42514477#46219568
771,2116,0,5,784,51726938#89357064
2668,1319,0,1624,1017,71412528#69401250
2124,2748,0,35,124,59307764#19499488
1933,1778,0,1350,1257,19025128#31640964
175,2807,0,174,2432,84981584#23958745
503,2412,0,467,1530,77743117#82877360
1625,911,0,1189,790,18942955#46219568
1469,2370,0,663,17,78766806#51131711
2694,1221,0,1,938,45965279#76292519
88,752,0,87,673,45511817#91141731
467,2016,0,437,158,26102262#75389886
326,1247,0,313,982,80310375#91880654
2066,911,0,398,790,78194247#46219568
2867,751,0,2432,672,62318417#80489256
8,341,0,8,323,40160836#5628683
2806,1565,0,2432,1146,39164471#91706982
2415,911,0,187,790,76292519#46219568
1154,911,0,938,790,55649716#46219568
2035,2355,0,1386,1506,66113073#55511418
207,806,0,202,221,92823416#66901817
280,1732,0,60,468,37086576#39877339
294,1870,0,282,269,34638630#32769865
2461,2834,0,1556,2432,55640876#40200365
1246,1447,0,992,212,70849536#81270595
2516,2644,0,699,1605,94106554#73468248
1257,1247,0,512,982,1367517#91880654
1687,1624,0,1228,1176,71934141#27935191
2377,1397,0,1097,1061,84823689#38118876
1034,2476,0,862,1275,2980362#76467524
1789,1152,0,1284,323,75178672#50986653
2071,2807,0,786,2432,93836358#23958745
2793,2868,0,1622,2432,42663954#49740099
1003,1870,0,844,269,53079510#32769865
925,1899,0,640,1316,34752640#95679247
74,2849,0,74,2432,54689761#49930606
256,2362,0,246,1510,51785841#70349654
748,283,0,25,269,54237297#34934382
755,1097,0,673,374,71490927#13356205
805,2588,0,711,1402,33753739#31446082
2449,821,0,127,729,67064392#94368030
513,2039,0,475,100,41856077#90949523
48,2237,0,48,226,22887580#31225471
2811,2277,0,2359,83,64511013#457467
183,317,0,177,299,52425202#49832619
2053,2587,0,1398,715,51544284#35626804
1546,1077,0,708,140,96135728#41856077
2885,2016,0,2432,158,56798312#75389886
22,1867,0,22,1252,41867761#52223460
2127,1232,0,1430,798,51464383#66564908
1726,2326,0,1251,291,65217016#735485
2179,2311,0,2,135,15510280#52200023
2669,1860,0,217,1017,71398104#84135482
1674,911,0,1219,790,61791022#46219568
540,656,0,502,565,75910021#62898389
2899,2815,0,2432,2432,72117430#30217405
890,2815,0,770,2432,76878130#30217405
2735,933,0,52,806,58772012#67460989
1634,1895,0,859,730,80873556#33138819
578,1966,0,534,408,72346734#73060856
49,62,0,49,62,62191549#66718913
2186,1601,0,227,1166,82122672#43547655
325,911,0,312,790,98273310#46219568
1624,1482,0,1188,451,56839222#33722688
2924,28,0,2432,28,22422851#52019173
1840,817,0,1310,178,43051351#81439789
2137,2561,0,886,1161,67415262#73638866
510,369,0,472,346,35873746#44570489
602,2412,0,552,1530,6798938#82877360
2722,1947,0,1378,1046,97150870#97556862
2170,62,0,49,62,47336087#66718913
2662,2132,0,840,202,70518638#4030876
2793,1895,0,1622,730,42663954#33138819
562,1169,0,520,946,29012618#47182346
13,1961,0,13,1341,35431801#39883470
2607,2183,0,1584,1073,50682568#77241153
830,134,0,729,130,22377043#65533380
618,1446,0,565,67,47562526#10484796
794,2810,0,703,2432,74759902#19391710
1215,2237,0,296,226,19093528#31225471
1388,756,0,785,538,19744218#87317188
662,889,0,294,777,89724721#43282194
1683,2611,0,152,75,65655694#27312735
749,2490,0,667,672,2144839#50552219
222,650,0,162,587,97562809#50926478
157,846,0,156,747,60378728#19427532
705,440,0,634,413,78834821#25945492
1466,824,0,1110,732,29054640#7906126
1310,325,0,332,307,53737120#65894559
2161,2006,0,1445,1360,72834363#89468810
1014,650,0,849,587,40225828#50926478
294,2080,0,282,1387,34638630#56562122
1711,298,0,1243,282,42480791#69821747
1786,2212,0,1281,1,63585928#22819422
2926,2476,0,2432,1275,35852053#76467524
2130,1588,0,1431,1159,79567549#39146691
1848,279,0,55,267,38447746#85463636
2142,1684,0,1436,338,69681239#87967305
186,604,0,184,549,61258448#37122066
659,1221,0,491,938,43562027#76292519
2188,779,0,1460,697,74329118#17901460
638,2237,0,238,226,4342807#31225471
609,1778,0,558,1257,82644991#31640964
2840,1624,0,2432,1176,82693010#27935191
2825,2091,0,2432,761,67366081#45145764
2819,1097,0,2432,374,51946981#13356205
1911,407,0,55,268,54637257#63546088
172,1678,0,171,316,22034280#33633736
1621,2802,0,520,145,71149914#57879867
2083,1319,0,1408,1017,43961262#69401250
970,339,0,825,321,84301060#47948274
1517,341,0,1138,323,78504459#5628683
1496,54,0,1125,54,47943934#25282467
595,1154,0,201,829,33275131#49043713
320,1319,0,307,1017,55083667#69401250
2785,2629,0,912,1368,98767698#73206113
1353,1229,0,484,221,70981106#43763158
1492,2019,0,582,954,47684966#67358090
2271,2427,0,1489,91,74669833#76837534
248,2526,0,239,1566,46652889#51544284
1182,213,0,957,203,58307266#82270293
1101,1860,0,903,1017,86104485#84135482
2330,435,0,41,408,97288853#93569607
2115,2298,0,383,1485,25356853#80753512
1526,2653,0,200,1609,17133324#42604445
1498,116,0,836,113,35754921#70863968
2163,2691,0,1447,1623,86355040#48868171
2193,1397,0,1463,1061,75017710#38118876
2540,2274,0,1581,1478,76066404#50985477
2614,1860,0,1602,1017,83566703#84135482
2841,442,0,2432,415,66815853#63297771
2878,1860,0,2432,1017,59324937#84135482
1581,911,0,613,790,56275224#46219568
2730,276,0,1639,264,63419453#22034280
1454,669,0,586,603,98586705#86941968
1253,1858,0,97,84,51313060#25820683
1976,911,0,164,790,75223780#46219568
1179,276,0,387,264,13696312#22034280
983,2714,0,831,1631,50426062#49590574
107,650,0,106,587,92944350#50926478
1593,11,0,406,11,78512798#90071261
228,45,0,219,45,19898767#9390933
2324,254,0,853,244,19947396#51210646
1988,792,0,1373,238,55031719#82893592
1098,453,0,900,350,30914886#63421318
2325,468,0,212,435,66752788#49326336
868,2642,0,755,1604,48701388#59061091
1457,952,0,167,742,43547655#12761549
2365,1870,0,246,269,85554698#32769865
408,1323,0,385,1020,81401831#61901788
1752,581,0,1264,529,55076986#8289216
1476,1621,0,1115,1174,45510566#44805563
2559,2460,0,333,212,67274293#37707111
2015,1265,0,657,705,41323253#78845222
1427,974,0,93,669,11620368#57887557
300,1837,0,288,81,58752398#33983082
2531,823,0,682,731,64480866#89031582
2313,1148,0,781,522,84023997#66053411
2762,1188,0,1644,955,98621092#52196594
1904,1397,0,1338,1061,35410623#38118876
1853,1895,0,1317,730,71677838#33138819
1831,2090,0,383,1393,63872198#88682962
2745,1057,0,1544,882,40617635#24569479
1025,1674,0,855,1201,4422385#84102458
789,2644,0,699,1605,48124573#73468248
296,1183,0,284,952,24924728#54595406
1929,1801,0,847,938,89662581#70326774
367,402,0,349,378,42890409#27999294
2498,1551,0,1566,1138,50278024#92780602
2403,442,0,55,415,66814149#63297771
1423,2680,0,509,1024,52403360#32204159
2129,1326,0,325,466,76912421#53041457
1514,83,0,1136,82,88311930#52323484
1649,1399,0,412,331,41364197#96573605
2317,1895,0,1344,730,71068677#33138819
2162,1804,0,1446,1269,32592713#64433709
16,198,0,16,35,62911#49967223
2877,2860,0,2432,2432,38999825#50576791
2321,744,0,1508,666,87636038#49072238
2491,760,0,1564,680,88722530#89122570
2563,823,0,1591,731,96435212#89031582
2834,114,0,2432,111,44637989#66191134
2217,2450,0,1473,1546,51899127#82854042
1317,1929,0,328,1328,31826558#41077263
1863,2149,0,461,119,84918364#57492067
1883,1405,0,468,117,36485781#38849390
1154,1029,0,938,864,55649716#54181907
629,756,0,571,538,91101139#87317188
944,2807,0,123,2432,77427895#23958745
713,650,0,594,587,484757#50926478
518,1341,0,480,1029,47264359#64579744
1525,1621,0,1141,1174,80275809#44805563
502,521,0,466,483,48136792#66123367
530,1495,0,492,122,21327467#51362158
1437,430,0,565,403,70326774#62284553
2644,1934,0,1618,1216,23311434#71713979
2816,1057,0,2432,882,36043672#24569479
2762,541,0,1644,498,98621092#48046242
1805,1537,0,952,387,52378852#78194247
2833,611,0,2432,556,72698031#45583875
1396,1048,0,1072,877,47922595#65057846
511,762,0,473,682,14590893#64830611
1223,1057,0,981,882,32939808#24569479
692,473,0,622,440,2933946#48625658
761,404,0,677,331,38514580#57728272
2428,2342,0,1066,1500,82666513#57791020
226,2868,0,217,2432,66982137#49740099
2592,950,0,214,27,94981416#44438508
1640,911,0,786,790,75488221#46219568
784,2238,0,694,1461,5489545#38492586
2152,1319,0,594,1017,76113735#69401250
2141,785,0,1435,701,69530921#56787838
2579,2599,0,1594,851,50068656#54361651
1134,2237,0,926,226,50103205#31225471
333,1048,0,319,877,38229432#65057846
252,1357,0,242,168,55624269#46974160
1222,2807,0,725,2432,30190432#23958745
1232,846,0,985,747,36811471#19427532
375,2242,0,357,456,51652697#97348432
2088,1483,0,575,734,84239105#34752640
2598,2895,0,1598,2190,32904975#27505297
752,339,0,670,321,31860044#47948274
569,1221,0,527,938,28552327#76292519
1364,1319,0,1056,1017,22240261#69401250
2051,470,0,1396,437,41944826#36022457
545,1979,0,507,1352,37497854#41901856
621,630,0,270,571,2380670#28224541
2182,2276,0,1457,702,54001501#71489113
1371,1854,0,121,227,76134545#82122672
1160,838,0,491,741,78773895#87281733
1395,123,0,1071,119,71713979#41132356
1692,49,0,1232,49,37471512#47336087
1264,2472,0,313,1524,44424181#63419453
959,638,0,820,577,37958871#63401804
1339,751,0,538,672,51937161#80489256
1306,1624,0,1022,1176,36425270#27935191
1978,2225,0,1369,1456,30137226#48448790
862,2010,0,751,1362,34394797#96093457
2757,823,0,752,731,96279287#89031582
2442,1784,0,1552,709,14601328#82712155
1409,2327,0,595,214,80552353#59845812
28,2811,0,28,2432,4254500#13802221
1945,1285,0,40,982,57862639#76430335
1364,1505,0,1056,545,22240261#56854298
1100,1801,0,902,938,34743730#70326774
234,1556,0,225,102,29965851#64603834
1326,1221,0,1033,938,33063024#76292519
2840,1210,0,2432,647,82693010#98749719
1142,598,0,931,544,71952052#95345402
1620,2278,0,1186,265,64433709#53356565
1379,2327,0,1064,214,87343722#59845812
2609,1397,0,1204,1061,56572331#38118876
244,404,0,235,331,19089912#57728272
480,2342,0,448,1500,20813006#57791020
2905,1624,0,2432,1176,59584097#27935191
803,557,0,709,511,50985477#83006494
2902,1892,0,2432,1100,63390660#84698874
116,1309,0,115,195,66083674#47115585
1845,414,0,293,387,58416896#29319775
1267,2814,0,1001,2432,80918812#40981278
1580,2114,0,1170,238,75242176#4342807
1771,440,0,1273,413,57189752#25945492
431,911,0,406,790,40845396#46219568
1343,2237,0,495,226,30639668#31225471
51,1478,0,51,1104,91650188#45282536
2002,2315,0,833,114,62577468#39870742
1810,2058,0,1294,256,12103618#21843643
2777,787,0,1647,703,56562331#75262861
2470,2532,0,754,283,61486145#68935383
2514,1397,0,1152,1061,62460477#38118876
127,1691,0,126,131,53570958#98849797
895,440,0,775,413,98424047#25945492
2665,1152,0,408,323,69992258#50986653
64,715,0,64,640,53833203#35884378
1053,1115,0,876,917,69206944#78512798
706,2445,0,398,367,804681#39444250
2450,283,0,1555,269,50552219#34934382
2630,656,0,199,565,59080465#62898389
1510,923,0,1133,799,66316343#38149907
1118,201,0,914,191,95806145#13760497
340,357,0,326,336,66760494#64729661
626,1951,0,569,52,47138182#1347389
1299,450,0,1018,422,38017299#32015071
2436,1643,0,1550,969,48448790#80714779
2174,1860,0,1452,1017,84274296#84135482
1797,1629,0,1288,156,90868693#67262969
978,2655,0,131,5,27880636#34532774
2265,132,0,123,128,18480165#56234120
436,474,0,410,420,63080272#64260575
473,1285,0,442,982,25574963#76430335
2030,1116,0,851,918,90677421#40077939
2020,911,0,992,790,98665740#46219568
2773,1483,0,361,734,98669404#34752640
1167,1247,0,947,982,31313438#91880654
1818,898,0,1300,360,64607522#77748256
1774,305,0,1275,288,24809375#49415669
1456,642,0,278,579,28738167#21811068
2057,317,0,1400,299,42711077#49832619
2147,234,0,16,224,65163442#52304649
1458,1319,0,1105,1017,77867011#69401250
265,2388,0,255,1523,51078796#63687251
676,921,0,608,798,96656974#61938708
791,581,0,701,529,23447056#8289216
1873,668,0,467,602,29858529#91877800
1486,911,0,102,790,67374175#46219568
2506,1221,0,393,938,57215167#76292519
524,276,0,486,264,44698167#22034280
109,1229,0,108,221,24693281#43763158
1633,2258,0,1195,1468,88645853#46613388
196,2034,0,193,1370,60527373#25356853
1587,2132,0,1139,202,28810852#4030876
1662,751,0,454,672,88216489#80489256
159,2803,0,158,1001,32397021#68068024
216,2297,0,211,1084,6800809#33646066
2360,2345,0,163,1503,86961593#37913602
1262,1691,0,999,131,27312735#98849797
2851,2420,0,2432,1534,50547404#43409810
1766,1895,0,930,730,48046242#33138819
478,2342,0,446,1500,42077846#57791020
559,213,0,518,203,74519010#82270293
142,759,0,141,679,40059942#72164444
2423,2161,0,109,1426,52101570#44772050
1472,873,0,982,79,76430335#23303006
2411,1652,0,236,1188,96932492#75017710
1508,2831,0,1131,2432,32931015#9315119
1396,1895,0,1072,730,47922595#33138819
620,2807,0,566,2432,5838635#23958745
169,128,0,168,124,37801039#77595897
1966,1099,0,439,908,37608306#56790861
55,440,0,55,413,27426123#25945492
2790,1860,0,1475,1017,56676909#84135482
2227,2237,0,166,226,47867942#31225471
2403,2807,0,55,2432,66814149#23958745
165,2091,0,164,761,50129119#45145764
2407,1643,0,176,969,63966824#80714779
655,1659,0,591,1194,38823136#58910438
1217,1152,0,977,323,84965377#50986653
1146,1626,0,933,1177,39074175#63899223
1244,1112,0,991,716,39520451#44729677
2389,2060,0,1533,1378,13750159#39143725
2045,500,0,1393,462,35527544#48633997
71,98,0,71,97,54922099#92647013
1418,2111,0,835,1402,33586613#57299394
68,1169,0,68,946,49652516#47182346
653,213,0,154,203,5121195#82270293
4,1233,0,4,360,37287476#91137581
1876,2254,0,79,1467,16585577#87949415
1998,1426,0,1375,1075,38908587#87413186
1380,402,0,938,378,72164444#27999294
2483,1867,0,1561,1252,55511418#52223460
308,361,0,296,340,58962954#46707617
1108,2320,0,908,1283,45040539#53368360
2482,1737,0,682,1238,87429342#40735339
1823,296,0,751,59,39148335#65327827
2314,1319,0,1506,1017,31303836#69401250
978,281,0,131,268,27880636#35857792
1341,317,0,1041,299,34263664#49832619
1348,1895,0,1045,730,48751838#33138819
1376,1624,0,899,1176,92792733#27935191
1941,1624,0,145,1176,80182053#27935191
2315,2807,0,470,2432,54237368#23958745
2140,176,0,220,169,59445008#9937440
57,1183,0,57,952,28608094#54595406
1174,1351,0,859,1034,64972466#62307014
1610,163,0,823,157,91761393#64773733
595,1191,0,201,339,33275131#57322751
1173,1610,0,951,1156,41160429#52273234
2380,1870,0,672,269,60638240#32769865
741,78,0,662,77,24386405#51823526
2338,810,0,1514,720,52237675#42514477
2629,971,0,1610,827,32537245#34392254
1162,2408,0,943,1527,94578154#62757091
2152,1608,0,594,1170,76113735#67646392
785,581,0,695,529,84429009#8289216
756,1330,0,86,1023,43909796#52211893
1565,1198,0,1165,960,47524277#48169914
2659,2087,0,465,1199,87522608#77720212
1425,2708,0,1034,704,29914496#35754921
151,812,0,150,722,52024027#83579294
1988,341,0,1373,323,55031719#5628683
1433,2595,0,1093,1506,62130250#51911956
717,1021,0,642,858,6331948#88849665
590,1625,0,542,781,26184134#47983480
2086,2610,0,1409,1595,31292975#86355040
1113,1186,0,61,234,22650533#65687036
598,2743,0,549,1637,28930641#59603024
254,2860,0,244,2432,53177791#50576791
2458,894,0,591,779,81403011#67963843
1594,2447,0,59,751,75933175#34394797
448,575,0,350,523,23903408#98647730
1807,1808,0,136,1271,73092958#61201533
2879,1624,0,2432,1176,67422473#27935191
2,332,0,2,314,20467137#93719349
1562,759,0,1163,679,79593673#72164444
1304,2514,0,1021,1387,76343773#59141538
727,1319,0,650,1017,76499819#69401250
1590,1826,0,324,1278,88531218#90677421
2259,2140,0,1405,1412,66830476#42432008
669,2019,0,601,954,45840265#67358090
2060,728,0,459,652,59769828#72737814
2526,1309,0,1577,195,53257702#47115585
2333,2043,0,1511,671,82354463#49652516
2319,1647,0,49,208,24147862#60571140
1049,1319,0,873,1017,64029523#69401250
1985,1319,0,1372,1017,66195117#69401250
471,2041,0,234,608,6657871#60604702
1950,1397,0,1358,1061,76837534#38118876
1497,1624,0,1126,1176,36295476#27935191
2217,2587,0,1473,715,51899127#35626804
1812,2807,0,117,2432,40735339#23958745
1307,473,0,280,440,52684200#48625658
531,1647,0,493,208,55090506#60571140
1826,1420,0,68,1070,48827928#23795615
1108,2174,0,908,1433,45040539#71677838
112,295,0,111,280,24415437#92872793
340,149,0,326,145,66760494#98442589
2582,2831,0,55,2432,77650984#9315119
2270,249,0,360,239,62145678#6214990
1409,2265,0,595,1471,80552353#9160265
60,525,0,60,487,21599943#64284441
346,1626,0,332,1177,55918296#63899223
1359,1772,0,1051,69,81948691#34387261
823,2237,0,722,226,42140129#31225471
1810,1585,0,1294,1157,12103618#68599591
2786,642,0,135,579,36761895#21811068
897,2146,0,776,1416,52323484#89493786
629,283,0,571,269,91101139#34934382
1478,950,0,1116,27,90477916#44438508
294,2435,0,282,1540,34638630#19947396
2862,1688,0,2432,1209,25945492#9978351
2309,1163,0,102,943,87413186#97174200
550,1218,0,511,146,29052128#55471505
973,317,0,828,299,65992894#49832619
2648,1517,0,1619,1117,32887006#59852743
809,2158,0,713,648,16972715#43742368
744,317,0,664,299,84107754#49832619
1164,1748,0,945,175,73720590#22216118
1535,283,0,1147,269,57890975#34934382
2403,2613,0,55,1412,66814149#50532201
2610,1627,0,1600,289,66638241#33586613
33,759,0,33,679,39463606#72164444
635,45,0,575,45,67886999#9390933
1454,71,0,586,71,98586705#83027890
2894,1626,0,2432,1177,42906184#63899223
2295,839,0,1241,304,58511637#71552646
1672,1384,0,1217,1053,87120193#53926646
1791,2838,0,1285,2432,17124528#35179465
2434,917,0,1549,795,69202392#21860951
1510,834,0,1133,737,66316343#71159598
334,1732,0,320,468,12575085#39877339
1638,1152,0,1197,323,42858288#50986653
891,943,0,771,811,21452265#86634817
259,815,0,249,724,37530368#86146945
299,102,0,287,101,24423057#18854966
1256,911,0,539,790,27756093#46219568
2594,2132,0,273,202,57322751#4030876
2229,2088,0,470,1392,41146338#52237675
1902,212,0,1337,202,30011491#75447635
314,53,0,302,53,82843231#52438492
328,1700,0,315,368,96093457#76748285
512,911,0,474,790,54872620#46219568
2680,2237,0,1627,226,86860371#31225471
884,2009,0,578,730,69783068#40357787
1580,773,0,1170,692,75242176#95715112
2688,1103,0,1630,875,75823632#22775085
2158,2852,0,1443,2432,43719745#31970255
1951,2034,0,701,1370,61901788#25356853
1335,1508,0,79,1114,16101065#87951789
2881,341,0,2432,323,45913161#5628683
2723,1057,0,910,882,65124080#24569479
2277,1860,0,1491,1017,45175691#84135482
12,637,0,12,576,97711225#78504459
2546,1774,0,343,1255,64383564#35669299
1618,1440,0,387,1083,29319775#51583866
631,2284,0,11,763,21856623#20566424
2285,2882,0,594,2432,43106906#31276154
188,1642,0,157,1185,89896876#74329118
2070,1420,0,68,1070,63278418#23795615
1954,1964,0,1361,1343,37504844#44810316
1920,759,0,1344,679,37587790#72164444
255,174,0,245,167,50502911#77427895
2062,914,0,289,793,58057278#92634945
836,848,0,733,749,34592082#34821146
1512,2898,0,265,2432,53356565#21452265
160,1247,0,159,982,52031548#91880654
1826,2009,0,68,730,48827928#40357787
2401,2557,0,492,217,49526377#91761393
2581,1183,0,153,952,76447164#54595406
2532,2419,0,1056,1533,75134630#14601328
1994,2237,0,234,226,79205401#31225471
1471,1926,0,1112,1326,71563970#13198918
138,1361,0,137,1039,45049276#63585928
1972,2173,0,906,1432,85333987#48742674
69,1823,0,69,50,34387261#76448251
1001,1624,0,842,1176,50359170#27935191
421,1426,0,396,1075,75202466#87413186
1850,911,0,70,790,56588079#46219568
2935,2775,0,2176,1529,35669299#17422391
616,1877,0,563,661,84888111#33104248
160,459,0,159,52,52031548#68731378
682,1643,0,613,969,44144365#80714779
1318,1842,0,24,886,50250903#44557157
1589,1285,0,357,982,28950826#76430335
1399,317,0,1073,299,46100236#49832619
972,2237,0,827,226,13760497#31225471
1241,1028,0,960,863,53711572#75426867
1144,2735,0,399,1386,89959697#66113073
1208,1516,0,972,322,80825062#74192889
2148,1870,0,64,269,71552646#32769865
1847,1563,0,35,1145,5366972#79605689
1018,2149,0,852,119,43282194#57492067
1257,299,0,512,283,1367517#37325141
2469,213,0,855,203,86509269#82270293
1702,2741,0,777,309,86595714#44683999
2459,370,0,1555,347,53951521#62318417
1058,759,0,878,679,44418026#72164444
1961,1779,0,232,1258,60919867#60620577
170,14,0,169,14,45256979#91650188
2710,1527,0,1198,1124,90920084#84965377
2857,2260,0,2432,1469,50610678#75823632
537,2441,0,499,1544,56768821#40617635
2584,337,0,138,319,86036015#48190320
1526,1624,0,200,1176,17133324#27935191
392,1247,0,373,982,46427738#91880654
405,1319,0,383,1017,56792007#69401250
2936,333,0,2432,315,43855337#66447084
984,394,0,832,370,35759560#53711572
2437,317,0,110,299,69360418#49832619
1063,1115,0,616,917,25511984#78512798
1550,2748,0,645,124,91519193#19499488
1072,1624,0,886,1176,76024362#27935191
1013,1130,0,472,925,1644190#58755004
1335,2278,0,79,265,16101065#53356565
1753,2066,0,1265,1381,52762800#77297699
2844,2743,0,2432,1637,39788733#59603024
2913,1397,0,2432,1061,32087719#38118876
1833,2225,0,1306,1456,69912633#48448790
1568,1397,0,753,1061,95163536#38118876
2109,2838,0,1421,2432,24784404#35179465
1597,52,0,254,52,69414172#51672417
572,1971,0,529,1348,54214061#59037208
209,560,0,204,514,42796738#25603650
1394,903,0,178,134,80922548#25340730
380,812,0,361,722,27908001#83579294
1103,2807,0,905,2432,13249901#23958745
1158,317,0,647,299,44644082#49832619
2171,112,0,350,109,45902708#47444077
1860,1319,0,1319,1017,58076544#69401250
1749,76,0,1261,75,68639106#94414976
2686,116,0,945,113,30014213#70863968
837,45,0,575,45,53381951#9390933
1089,2229,0,221,16,60733486#52152289
2441,1397,0,1551,1061,71679518#38118876
1979,911,0,293,790,71212847#46219568
360,1602,0,343,1167,28955437#97341005
797,139,0,396,135,51280173#64383564
2262,634,0,1485,574,65372331#10507288
622,2486,0,567,489,57299394#38999825
2552,71,0,1103,71,83276805#83027890
14,1860,0,14,1017,68731207#84135482
854,911,0,593,790,52446350#46219568
2774,1476,0,14,160,84964931#370268
1083,2237,0,894,226,51909448#31225471
2718,759,0,19,679,79424848#72164444
1169,1814,0,949,1044,27135511#22377043
2014,341,0,1380,323,41625161#5628683
2244,1624,0,1146,1176,91706982#27935191
1389,911,0,993,790,81240226#46219568
1459,1112,0,428,716,73824521#44729677
2705,2875,0,1633,2432,74870675#28810852
2562,2226,0,1590,1457,60735508#31490474
94,573,0,93,522,67675959#64928819
1421,2811,0,1084,2432,28830600#13802221
669,1152,0,601,323,45840265#50986653
2331,1941,0,1510,786,61794834#39924028
1666,20,0,235,20,52263925#86917365
2731,611,0,1057,556,60957811#45583875
2251,1624,0,1483,1176,81280400#27935191
2761,2409,0,355,1528,64340676#34380744
851,2589,0,744,1448,83517359#63292418
2623,2415,0,172,1485,83549502#67422473
2552,1624,0,1103,1176,83276805#27935191
248,598,0,239,544,46652889#95345402
2137,1624,0,886,1176,67415262#27935191
2518,2241,0,1571,1464,73206233#71679518
123,776,0,122,694,91573353#52438681
757,1483,0,674,734,3767863#34752640
2168,946,0,1451,813,71957793#55203154
2211,2855,0,1138,2432,92780602#9827810
2325,2132,0,212,202,66752788#4030876
2451,1169,0,329,946,74748782#47182346
1976,316,0,164,298,75223780#63024495
2805,1624,0,2432,1176,28064886#27935191
345,201,0,331,191,51570027#13760497
694,650,0,624,587,60979507#50926478
1754,2347,0,367,1320,18246146#92624064
1322,147,0,1030,143,77016050#51140258
987,2111,0,835,1402,95788465#57299394
799,2371,0,706,1475,20120668#56676909
1160,1221,0,491,938,78773895#76292519
1519,2663,0,758,746,98857946#35529221
2514,2414,0,1152,1531,62460477#56989328
1448,2496,0,1099,209,16295996#87035902
1106,1350,0,124,812,70601468#85198394
